t,h_1,h_2,h_3
536,10.0667835481626,17.2820738108275,11.148639504565802
537,10.0670967138188,17.2857703998348,11.1545509345093
538,10.0674065856679,17.289443213759,11.16043267649
539,10.0677131983831,17.293092401261802,11.166284861542803
540,10.0680165862723,17.2967181101073,11.1721076202412
541,10.0683167832813,17.3003204871664,11.177901082699
542,10.068613822998302,17.3038996784226,11.1836653785706
543,10.0689077386571,17.307455828977197,11.1894006370523
544,10.0691985631411,17.3109890830539,11.1951069868832
545,10.0694863289872,17.3144995840047,11.200784556345802
546,10.0697710683891,17.317987474314197,11.2064334732675
547,10.0700528132013,17.3214528956055,11.2120538650211
548,10.0703315949424,17.3248959886445,11.217645858526001
549,10.070607444798501,17.328316893345402,11.223209580248803
550,10.0708803936274,17.331715748775302,11.2287451562048
551,10.0711504719613,17.3350926931595,11.234252711958302
552,10.0714177100107,17.3384478638862,11.239732372624099
553,10.0716821376678,17.3417813975116,11.245184262868099
554,10.0719437845094,17.3450934297645,11.2506085069083
555,10.0722026798009,17.3483840955512,11.256005228515999
556,10.0724588524992,17.3516535289606,11.2613745510165
557,10.0727123312559,17.354901863268598,11.26671659729
558,10.072963144420699,17.3581292309429,11.272031489772901
559,10.073211320044699,17.3613357636481,11.2773193504584
560,10.073456885883198,17.36452159225,11.282580300897601
561,10.073699869399,17.3676868468204,11.287814462200501
562,10.073940297765802,17.370831656641702,11.2930219550369
563,10.0741781978707,17.3739561502118,11.298202899637499
564,10.0744135963176,17.377060455248102,11.303357415794599
565,10.07464651943,17.3801446986926,11.3084856228632
566,10.074876993254199,17.3832090067165,11.313587639762199
567,10.0751050435621,17.3862535047241,11.318663584974999
568,10.0753306958538,17.3892783173578,11.323713576550501
569,10.075553975361,17.3922835685025,11.3287377321045
570,10.0757749070496,17.3952693812899,11.3337361688201
571,10.0759935156224,17.398235878102902,11.338709003449098
572,10.0762098255219,17.401183180580098,11.3436563523128
573,10.076423860933199,17.4041114096202,11.3485783313028
574,10.0766356457868,17.4070206853861,11.3534750558826
575,10.0768452037608,17.4099111273094,11.358346641087598
576,10.0770525582841,17.412782854094697,11.3631932015271
577,10.0772577325388,17.4156359837237,11.368014851384599
578,10.077460749462801,17.4184706334596,11.372811704419
579,10.0776616317524,17.4212869198513,11.377583873965499
580,10.0778604018648,17.424084958737303,11.382331472936801
581,10.078057082020802,17.4268648652503,11.387054613824
582,10.0782516942072,17.4296267538211,11.3917534086973
583,10.078444260179,17.4323707381827,11.396427969207402
584,10.0786348014624,17.4350969313744,11.4010784065862
585,10.0788233393566,17.4378054457461,11.405704831647999
586,10.079009894936698,17.4404963929618,11.410307354790199
587,10.0791944890559,17.4431698840044,11.414886085994802
588,10.079377142347699,17.445826029179003,11.419441134828698
589,10.079557875228302,17.448464938117098,11.423972610445302
590,10.079736707899,17.4510867197809,11.4284806215852
591,10.0799136603484,17.4536914824666,11.432965276577198
592,10.0800887523546,17.4562793338088,11.4374266833394
593,10.0802620034873,17.458850380784302,11.4418649493801
594,10.0804334331104,17.4614047297158,11.446280181798802
595,10.0806030603837,17.4639424862758,11.4506724872874
596,10.080770904265599,17.466463755490597,11.4550419721309
597,10.0809369835144,17.468968641743697,11.4593887422084
598,10.0811013166914,17.4714572487801,11.4637129029946
599,10.081263922162199,17.4739296797097,11.468014559560098
600,10.0814248180991,17.476386037011,11.4722938165729
601,10.0815840224831,17.4788264225351,11.476550778299199
602,10.081741553106001,17.4812509375092,11.4807855486043
603,10.0818974275722,17.4836596825401,11.4849982309541
604,10.0820516633007,17.4860527576183,11.4891889284153
605,10.082204277527302,17.4884302621212,11.493357743657201
606,10.082355287306301,17.490792294817,11.497504778952198
607,10.0825047095125,17.493138953868,11.501630136177
608,10.082652560843,17.4954703368346,11.5057339168136
609,10.0827988578193,17.4977865406783,11.5098162219501
610,10.0829436167887,17.5000876617657,11.513877152282099
611,10.0830868539267,17.502373795871698,11.517916808113501
612,10.0832285852385,17.5046450381831,11.5219352893573
613,10.083368826560802,17.5069014833023,11.5259326955369
614,10.0835075935637,17.5091432252502,11.529909125787102
615,10.0836449017521,17.5113703574701,11.533864678854899
616,10.083780766468001,17.513582972831,11.5377994531007
617,10.0839152028919,17.5157811636307,11.5417135464993
618,10.0840482260444,17.517965021599696,11.545607056640801
619,10.0841798507881,17.5201346379042,11.5494800807316
620,10.0843100918292,17.5222901031493,11.5533327155956
621,10.084438963719,17.524431507382698,11.557165057674998
622,10.0845664808559,17.5265589400977,11.560977203031399
623,10.084692657486599,17.5286724902366,11.564769247347
624,10.0848175077079,17.5307722461939,11.5685412859252
625,10.0849410454683,17.5328582958197,11.5722934136919
626,10.0850632845695,17.5349307264226,11.5760257251965
627,10.085184238667901,17.5369896247731,11.579738314612902
628,10.085303921276198,17.5390350771069,11.583431275740399
629,10.0854223457651,17.5410671691279,11.5871047020048
630,10.085539525364501,17.5430859860113,11.5907586864594
631,10.0856554731648,17.5450916124068,11.594393321786098
632,10.0857702021191,17.5470841324419,11.598008700296301
633,10.085883725044,17.5490636297245,11.601604913931801
634,10.085996054621301,17.551030187346598,11.605182054266301
635,10.0861072033992,17.5529838878869,11.608740212505698
636,10.086217183794,17.554924813414,11.612279479489699
637,10.0863260080915,17.5568530454894,11.615799945692698
638,10.086433688448,17.5587686651706,11.619301701224401
639,10.086540236892,17.5606717530138,11.622784835831402
640,10.0866456653254,17.5625623890773,11.626249438897801
641,10.0867499855249,17.564440652924198,11.629695599446599
642,10.086853209143401,17.5663066236253,11.633123406140099
643,10.086955347711099,17.568160379762098,11.636532947281498
644,10.087056412636802,17.5700019994298,11.6399243108159
645,10.0871564152096,17.5718315602399,11.6432975843307
646,10.087255366599301,17.5736491393234,11.6466528550572
647,10.087353277858801,17.5754548133337,11.6499902098717
648,10.0874501599243,17.577248658448802,11.653309735295801
649,10.087546023617099,17.579030750375,11.6566115174983
650,10.0876408796446,17.580801164349,11.659895642295401
651,10.0877347386016,17.5825599751413,11.663162195152301
652,10.0878276109715,17.584307257058303,11.666411261184098
653,10.0879195071274,17.5860430839457,11.6696429251565
654,10.0880104373331,17.5877675291908,11.6728572714871
655,10.0881004117447,17.5894806657255,11.676054384246399
656,10.0881894404113,17.5911825660288,11.6792343471587
657,10.088277533276301,17.592873302129604,11.682397243603198
658,10.0883647001786,17.5945529456096,11.685543156615
659,10.0884509508535,17.5962215676055,11.688672168885901
660,10.0885362949339,17.5978792388119,11.691784362765802
661,10.0886207419515,17.5995260294842,11.6948798202634
662,10.0887043013376,17.6011620094407,11.697958623047302
663,10.0887869824244,17.6027872480656,11.7010208524472
664,10.0888687944459,17.604401814311398,11.7040665894543
665,10.088949746538802,17.6060057767015,11.7070959147233
666,10.0890298477441,17.607599203333102,11.710108908572302
667,10.089109107007301,17.609182161879,11.713105650984799
668,10.0891875331801,17.610754719590897,11.7160862216098
669,10.0892651350209,17.612316943301398,11.719050699763802
670,10.089341921196,17.613868899427,11.721999164430699
671,10.0894179002808,17.615410653970002,11.724931694263802
672,10.0894930807602,17.6169422725214,11.7278483675862
673,10.0895674710299,17.6184638202632,11.730749262391901
674,10.0896410793976,17.619975361970898,11.7336344563469
675,10.0897139140832,17.621476962015898,11.7365040267904
676,10.0897859832204,17.622968684368104,11.739358050735301
677,10.0898572948573,17.6244505925979,11.7421966048696
678,10.0899278569575,17.625922749878896,11.745019765557199
679,10.0899976774006,17.627385218990298,11.7478276088392
680,10.0900667639834,17.6288380623192,11.750620210434501
681,10.0901351244208,17.630281341862897,11.7533976457409
682,10.0902027663466,17.631715119231103,11.756159989836302
683,10.090269697314099,17.6331394556487,11.758907317479599
684,10.090335924797401,17.6345544119575,11.761639703111598
685,10.0904014561918,17.6359600486191,11.764357220855999
686,10.0904662988149,17.6373564257168,11.7670599445206
687,10.0905304599075,17.6387436029577,11.769747947597999
688,10.0905939466341,17.640121639675602,11.7724213032669
689,10.0906567660838,17.6414905948327,11.7750800843927
690,10.090718925271302,17.642850527022,11.7777243635289
691,10.0907804311374,17.644201494469602,11.7803542129179
692,10.09084129055,17.6455435550367,11.7829697044919
693,10.090901510304901,17.646876766222103,11.785570909874199
694,10.090961097126,17.648201185164,11.788157900379698
695,10.0910200576671,17.6495168686427,11.790730747016301
696,10.0910783985115,17.650823873082,11.793289520485802
697,10.0911361261735,17.6521222545522,11.795834291184699
698,10.091193247099,17.653412068771697,11.7983651292054
699,10.091249767666,17.654693371108998,11.800882104337099
700,10.0913056941854,17.655966216585398,11.8033852860667
701,10.0913610329017,17.657230659876397,11.805874743579901
702,10.091415789994,17.6584867553145,11.8083505457623
703,10.0914699715761,17.6597345568907,11.810812761199902
704,10.091523583697699,17.6609741182567,11.8132614581807
705,10.0915766323448,17.6622054927271,11.815696704695101
706,10.0916291234406,17.663428733281396,11.8181185684373
707,10.0916810628459,17.6646438925659,11.8205271168061
708,10.0917324563599,17.665851022895698,11.822922416906
709,10.091783309720801,17.667050176257103,11.8253045355478
710,10.0918336286065,17.668241404308898,11.82767353925
711,10.091883418635101,17.669424758385,11.8300294942397
712,10.091932685365801,17.6706002894962,11.832372466453302
713,10.091981434299301,17.6717680483317,11.834702521537599
714,10.0920296708784,17.672928085261898,11.837019724851
715,10.0920774004886,17.674080450339503,11.8393241414642
716,10.092124628459,17.6752251933021,11.841615836161198
717,10.0921713600625,17.6763623635735,11.843894873440302
718,10.0922176005165,17.6774920102661,11.846161317515
719,10.092263354983801,17.6786141821826,11.8484152323151
720,10.092308628572699,17.6797289278177,11.850656681487598
721,10.0923534263379,17.6808362953602,11.852885728397698
722,10.092397753280801,17.681936332695,11.855102436129402
723,10.0924416143504,17.6830290874044,11.857306867487099
724,10.0924850144436,17.684114606770603,11.8594990849959
725,10.092527958405801,17.685192937777,11.861679150903099
726,10.0925704510315,17.6862641271102,11.8638471271787
727,10.0926124970647,17.687328221161998,11.8660030755166
728,10.0926541011996,17.6883852660308,11.8681470573358
729,10.092695268081,17.6894353075238,11.870279133780501
730,10.092736002305,17.6904783911585,11.872399365722101
731,10.0927763084191,17.6915145621645,11.874507813759301
732,10.0928161909234,17.6925438654852,11.8766045382195
733,10.092855654270199,17.6935663457798,11.8786895991598
734,10.0928947028655,17.6945820474249,11.8807630563674
735,10.0929333410685,17.695591014516,11.8828249693613
736,10.0929715731929,17.6965932908695,11.8848753973925
737,10.093009403507,17.6975889200242,11.8869143994454
738,10.0930468362341,17.6985779452433,11.888942034238699
739,10.0930838755531,17.6995604095157,11.890958360226099
740,10.093120525599199,17.7005363555579,11.892963435597501
741,10.0931567904638,17.701505825815698,11.894957318279701
742,10.093192674195599,17.7024688624655,11.896940065937601
743,10.0932281808006,17.7034255074165,11.898911735974698
744,10.0932633142425,17.704375802311898,11.900872385534502
745,10.093298078443699,17.7053197885307,11.902822071501
746,10.093332477285,17.7062575071894,11.9047608505002
747,10.093366514606698,17.7071889991432,11.906688778900198
748,10.0934001942085,17.708114304988197,11.9086059128129
749,10.0934335198504,17.7090334650625,11.9105123080945
750,10.0934664952526,17.709946519448,11.912408020346401
751,10.0934991240964,17.710853507972,11.914293104916402
752,10.093531410024301,17.711754470208398,11.9161676168993
753,10.0935633566404,17.712649445479897,11.9180316111379
754,10.0935949675113,17.7135384728589,11.9198851422242
755,10.0936262461656,17.7144215911695,11.9217282644998
756,10.0936571960953,17.7152988389887,11.923561032057199
757,10.0936878207552,17.716170254648198,11.925383498740599
758,10.0937181235642,17.7170358762355,11.927195718146699
759,10.0937481079049,17.717895741595896,11.928997743625601
760,10.093777777124801,17.7187498883337,11.930789628282099
761,10.093807134535698,17.7195983538135,11.932571424975901
762,10.093836183415,17.7204411751621,11.9343431863231
763,10.093864927005301,17.7212783892697,11.9361049646969
764,10.0938933685155,17.7221100327914,11.937856812228198
765,10.0939215111203,17.7229361421487,11.9395987808071
766,10.093949357961499,17.7237567535308,11.9413309220832
767,10.0939769121476,17.724571902896198,11.9430532874668
768,10.094004176754401,17.725381625974,11.9447659281297
769,10.094031154825599,17.7261859582653,11.946468895006301
770,10.094057849372598,17.7269849350448,11.9481622387941
771,10.0940842633753,17.7277785913619,11.9498460099546
772,10.0941103997824,17.7285669620423,11.9515202587148
773,10.094136261511402,17.7293500816893,11.9531850350671
774,10.094161851449199,17.7301279846851,11.9548403887713
775,10.0941871724524,17.7309007051925,11.9564863693543
776,10.0942122273476,17.7316682771558,11.9581230261119
777,10.0942370189314,17.732430734302397,11.9597504081093
778,10.094261549971499,17.733188110144,11.9613685641818
779,10.094285823206,17.733940437978198,11.962977542936
780,10.094309841344698,17.734687750889602,11.964577392750499
781,10.0943336070684,17.735430081751,11.9661681617768
782,10.094357123030198,17.736167463225,11.967749897940099
783,10.094380391855001,17.7368999277652,11.9693226489403
784,10.0944034161403,17.737627507617397,11.9708864622526
785,10.0944261984561,17.738350234821,11.972441385128699
786,10.0944487413455,17.7390681412101,11.9739874645974
787,10.094471047325,17.7397812584151,11.975524747465501
788,10.094493118884301,17.7404896178635,11.9770532803187
789,10.0945149584874,17.7411932507816,11.978573109522399
790,10.0945365685719,17.7418921881955,11.980084281222599
791,10.0945579515501,17.742586460932397,11.9815868413469
792,10.094579109809,17.743276099621802,11.9830808356047
793,10.094600045710198,17.743961134696697,11.9845663094891
794,10.0946207615906,17.744641596395198,11.986043308276598
795,10.0946412597628,17.7453175147609,11.987511877028801
796,10.094661542514801,17.745988919645,11.988972060592802
797,10.0946816121106,17.7466558407068,11.9904239036023
798,10.094701470790401,17.747318307415302,11.9918674504781
799,10.0947211207709,17.7479763490502,11.993302745429098
800,10.0947405642455,17.7486299947033,11.9947298324533
801,10.0947598033846,17.7492792732794,11.9961487553384
802,10.0947788403357,17.749924213497398,11.9975595576626
803,10.0947976772236,17.7505648438918,11.998962282795599
804,10.0948163161511,17.7512011928137,12.0003569738993
805,10.0948347591986,17.751833288431698,12.0017436739288
806,10.094853008424801,17.7524611587335,12.003122425632698
807,10.0948710658667,17.7530848315266,12.004493271554699
808,10.094888933539801,17.7537043344397,12.005856254033802
809,10.094906613438699,17.754319694923502,12.0072114152052
810,10.0949241075367,17.754930940252198,12.0085587970014
811,10.094941417786501,17.7555380975243,12.009898441152801
812,10.0949585461204,17.756141193664,12.0112303891882
813,10.0949754944501,17.7567402554218,12.0125546824365
814,10.0949922646676,17.7573353093762,12.013871362026501
815,10.0950088586446,17.7579263819342,12.015180468888099
816,10.0950252782334,17.7585134993327,12.0164820437535
817,10.0950415252667,17.7590966876394,12.017776127157099
818,10.0950576015581,17.7596759727542,12.019062759437402
819,10.0950735089019,17.7602513804097,12.0203419807366
820,10.0950892490737,17.7608229361727,12.0216138310024
821,10.0951048238305,17.7613906654449,12.022878349988199
822,10.095120234910699,17.7619545934644,12.0241355772542
823,10.095135484034301,17.762514745306,12.0253855521677
824,10.0951505729036,17.763071145883,12.0266283139047
825,10.0951655032028,17.763623819947696,12.0278639014499
826,10.0951802765982,17.7641727920926,12.0290923535978
827,10.095194894738901,17.7647180867513,12.0303137089534
828,10.0952093592566,17.7652597281997,12.031528005933302
829,10.0952236717657,17.765797740556604,12.0327352827658
830,10.0952378338638,17.766332147785302,12.033935577492398
831,10.0952518471317,17.7668629736937,12.035128927968099
832,10.095265713133301,17.767390241936198,12.036315371862099
833,10.0952794334165,17.7679139760141,12.0374949466591
834,10.095293009512698,17.7684341992767,12.0386676896595
835,10.0953064429371,17.7689509349222,12.0398336379804
836,10.0953197351892,17.7694642059987,12.040992828556302
837,10.0953328877526,17.7699740354052,12.04214529814
838,10.0953459020954,17.770480445892503,12.0432910833031
839,10.095358779670098,17.770983460064002,12.044430220437
840,10.095371521914199,17.771483100376898,12.0455627457535
841,10.0953841302499,17.771979389142803,12.046688695285402
842,10.0953966060844,17.7724723485288,12.0478081048877
843,10.0954089508103,17.772962000558397,12.048921010237901
844,10.095421165805401,17.7734483671125,12.0500274468369
845,10.0954332524332,17.7739314699299,12.051127450009801
846,10.0954452120426,17.7744113306086,12.0522210549066
847,10.0954570459686,17.7748879706068,12.0533082965027
848,10.095468755532,17.775361411243,12.054389209600101
849,10.095480342039801,17.775831673698,12.055463828827698
850,10.0954918067852,17.776298779014898,12.0565321886423
851,10.0955031510478,17.7767627481001,12.0575943233291
852,10.0955143760939,17.7772236017245,12.0586502670027
853,10.095525483176301,17.7776813605243,12.0597000536075
854,10.095536473534802,17.7781360450015,12.060743716918699
855,10.0955473483959,17.778587675524896,12.0617812905429
856,10.0955581089736,17.7790362723312,12.062812807918599
857,10.0955687564689,17.7794818555256,12.0638383023175
858,10.095579292070099,17.779924445082603,12.064857806844499
859,10.0955897169532,17.7803640608468,12.065871354438901
860,10.095600032281698,17.7808007225341,12.066878977874902
861,10.0956102392071,17.781234449732,12.0678807097625
862,10.0956203388685,17.781665261900603,12.0688765825477
863,10.0956303323931,17.7820931783736,12.069866628514
864,10.0956402208965,17.7825182183588,12.0708508797824
865,10.0956500054823,17.7829404009391,12.0718293683123
866,10.095659687242499,17.7833597450732,12.0728021259024
867,10.0956692672578,17.7837762695965,12.0737691841911
868,10.0956787465976,17.784189993221702,12.0747305746576
869,10.095688126319699,17.7846009345396,12.0756863286218
870,10.095697407471,17.785009112020198,12.0766364772461
871,10.0957065910876,17.785414544012802,12.077581051535
872,10.0957156781944,17.785817248747602,12.0785200823365
873,10.0957246698055,17.7862172443357,12.0794536003424
874,10.0957335669247,17.786614548770302,12.080381636089301
875,10.095742370545,17.7870091799274,12.081304219959
876,10.0957510816488,17.7874011555663,12.082221382179199
877,10.0957597012086,17.7877904933307,12.083133152824301
878,10.0957682301863,17.788177210748998,12.084039561816098
879,10.095776669534,17.7885613252355,12.0849406389241
880,10.0957850201934,17.7889428540908,12.085836413766598
881,10.095793283096802,17.7893218145027,12.0867269158114
882,10.095801459166198,17.7896982235466,12.087612174375801
883,10.095809549314302,17.7900720981868,12.088492218628199
884,10.095817554444,17.790443455276503,12.0893670775878
885,10.0958254754488,17.7908123115592,12.0902367801262
886,10.0958333132127,17.7911786836687,12.091101354967199
887,10.095841068610598,17.791542588130397,12.091960830688
888,10.095848742508,17.7919040413618,12.0928152357196
889,10.0958563357615,17.792263059673,12.0936645983475
890,10.0958638492184,17.792619659267398,12.0945089467126
891,10.0958712837175,17.7929738562427,12.095348308811399
892,10.0958786400885,17.7933256665913,12.0961827124967
893,10.095885919152499,17.793675106201103,12.097012185478698
894,10.0958931217218,17.794022190855898,12.097836755325101
895,10.0959002486003,17.7943669362366,12.098656449461998
896,10.0959073005836,17.794709357921104,12.099471295174501
897,10.0959142784586,17.7950494713857,12.1002813196074
898,10.095921183004199,17.795387292005397,12.101086549765501
899,10.095928014991,17.7957228350544,12.101887012514698
900,10.0959347751816,17.796056115707,12.1026827345822
901,10.0959414643304,17.7963871490382,12.1034737425574
902,10.0959480831839,17.7967159500243,12.104260062892498
903,10.0959546324811,17.7970425335435,12.105041721902799
904,10.095961112952802,17.7973669143763,12.1058187457678
905,10.0959675253223,17.7976891072068,12.1065911605314
906,10.0959738703052,17.7980091266226,12.107358992102801
907,10.0959801486099,17.7983269871156,12.1081222662568
908,10.0959863609369,17.798642703083104,12.108881008634802
909,10.0959925079797,17.7989562888276,12.1096352447452
910,10.095998590424301,17.799267758558,12.1103849999637
911,10.096004608949599,17.7995771263901,12.1111302995345
912,10.096010564227301,17.7998844063471,12.111871168570499
913,10.096016456922,17.800189612359897,12.1126076320539
914,10.0960222876916,17.800492758268398,12.113339714837
915,10.0960280571866,17.8007938578215,12.114067441642801
916,10.0960337660512,17.8010929246779,12.114790837065
917,10.0960394149223,17.8013899724065,12.115509925569599
918,10.0960450044306,17.8016850144873,12.1162247314946
919,10.096050535199801,17.8019780643117,12.116935279051
920,10.0960560078472,17.8022691351832,12.1176415923233
921,10.0960614229836,17.8025582403178,12.1183436952702
922,10.0960667812135,17.802845392844898,12.119041611724802
923,10.0960720831348,17.8031306058073,12.119735365395801
924,10.0960773293393,17.8034138921624,12.120424979867302
925,10.0960825204125,17.803695264782398,12.1211104786001
926,10.0960876569337,17.803974736454602,12.1217918849319
927,10.0960927394764,17.8042523198825,12.122469222077699
928,10.0960977686076,17.804528027686,12.123142513130801
929,10.0961027448888,17.8048018724019,12.1238117810632
930,10.096107668875199,17.8050738664848,12.124477048725801
931,10.0961125411166,17.805344022307,12.125138338849599
932,10.0961173621566,17.8056123521597,12.125795674045598
933,10.0961221325334,17.805878868253,12.1264490768061
934,10.0961268527793,17.8061435827168,12.127098569504499
935,10.0961315234211,17.8064065076011,12.1277441743963
936,10.096136144980301,17.8066676548764,12.128385913619402
937,10.0961407179724,17.8069270364346,12.129023809194901
938,10.0961452429081,17.8071846640892,12.129657883027699
939,10.096149720292198,17.807440549575897,12.1302881569066
940,10.0961541506245,17.807694704553,12.1309146525051
941,10.0961585343994,17.807947140602,12.131537391382198
942,10.096162872106198,17.8081978692283,12.1321563949824
943,10.096167164229099,17.8084469018612,12.1327716846368
944,10.0961714112471,17.8086942498547,12.133383281563098
945,10.0961756136341,17.8089399244882,12.1339912068666
946,10.096179771859198,17.8091839369663,12.134595481540401
947,10.0961838863866,17.809426298420103,12.135196126466
948,10.096187957675301,17.809667019907,12.1357931624141
949,10.096191986179802,17.8099061124116,12.1363866100445
950,10.0961959723498,17.810143586846102,12.1369764899075
951,10.09619991663,17.8103794540505,12.137562822443499
952,10.0962038194608,17.8106137247934,12.138145627984299
953,10.0962076812776,17.8108464097723,12.138724926752902
954,10.096211502511599,17.8110775196139,12.1393007388648
955,10.0962152835891,17.811307064875102,12.1398730843279
956,10.096219024932301,17.8115350560427,12.140441983043
957,10.0962227269586,17.8117615035346,12.1410074548049
958,10.096226390081199,17.8119864176995,12.141569519302198
959,10.096230014709,17.812209808818103,12.1421281961184
960,10.0962336012464,17.8124316871029,12.1426835047319
961,10.0962371500939,17.8126520626991,12.143235464516803
962,10.096240661647402,17.8128709456848,12.143784094743301
963,10.096244136298901,17.8130883460714,12.144329414578399
964,10.0962475744362,17.813304273804103,12.144871443086
965,10.096250976443,17.8135187387625,12.1454101992276
966,10.0962543426989,17.8137317507607,12.1459457018631
967,10.096257673579801,17.813943319548,12.1464779697505
968,10.0962609694572,17.8141534548093,12.1470070215474
969,10.0962642306992,17.8143621661651,12.147532875810699
970,10.0962674576696,17.814569463172603,12.1480555509972
971,10.096270650728698,17.8147753553256,12.148575065464598
972,10.096273810232699,17.814979852055,12.1490914374712
973,10.0962769365343,17.815182962729303,12.1496046851771
974,10.0962800299825,17.8153846966551,12.150114826644199
975,10.096283090922402,17.8155850630773,12.150621879837
976,10.096286119695801,17.815784071179603,12.1511258626226
977,10.0962891166406,17.8159817300848,12.1516267927719
978,10.096292082091301,17.8161780488554,12.1521246879592
979,10.0962950163788,17.8163730364937,12.1526195657634
980,10.0962979198308,17.8165667019424,12.153111443668099
981,10.0963007927711,17.8167590540852,12.1536003390622
982,10.0963036355205,17.8169501017464,12.154086269240198
983,10.096306448396302,17.8171398536924,12.1545692514028
984,10.0963092317122,17.817328318631102,12.155049302657302
985,10.0963119857791,17.8175155052127,12.155526440018198
986,10.0963147109043,17.8177014220301,12.1560006804073
987,10.0963174073919,17.8178860776193,12.1564720406546
988,10.0963200755428,17.818069480459602,12.1569405374984
989,10.0963227156549,17.818251638973997,12.1574061875859
990,10.0963253280228,17.818432561529697,12.1578690074737
991,10.0963279129381,17.8186122564383,12.158329013627998
992,10.0963304706892,17.8187907319563,12.158786222425402
993,10.0963330015616,17.818967996285398,12.1592406501531
994,10.0963355058378,17.819144057573,12.1596923130093
995,10.0963379837972,17.819318923912,12.160141227103901
996,10.0963404357165,17.8194926033419,12.1605874084586
997,10.096342861869301,17.819665103848802,12.1610308730075
998,10.0963452625264,17.8198364333657,12.1614716365977
999,10.0963476379556,17.8200065997728,12.1619097149895
