t,h_1,h_2,h_3
155,0.13580359990753,0.194772690709632,0.14204924121928
156,0.135119436047651,0.192473848399358,0.145051625653958
157,0.13580359990753,0.194280081643145,0.145718822194997
158,0.134777354117712,0.19066761515557,0.146886416141816
159,0.134948395082682,0.193130660488007,0.147053215277076
160,0.13580359990753,0.194115878620982,0.148220809223895
161,0.134606313152743,0.19526529977612,0.148554407494415
162,0.136316722802438,0.194772690709632,0.145051625653958
163,0.134435272187773,0.193623269554495,0.151223193658572
164,0.136145681837469,0.19329486351017,0.149388403170714
165,0.135974640872499,0.195101096753957,0.149555202305974
166,0.135290477012621,0.193787472576657,0.151556791929092
167,0.137342968592255,0.195757908842607,0.151723591064352
168,0.137342968592255,0.195922111864769,0.15455917636377
169,0.136487763767408,0.196414720931257,0.157061163392668
170,0.137171927627286,0.201505014618293,0.153224783281691
171,0.137000886662316,0.198549360219369,0.15439237722851
172,0.138882337276981,0.196907329997744,0.151223193658572
173,0.136829845697347,0.196086314886932,0.15372518068747
174,0.136829845697347,0.196578923953419,0.153558381552211
175,0.138711296312011,0.196743126975582,0.158729154745266
176,0.136658804732377,0.198877766263694,0.157728359933707
177,0.138198173417103,0.198877766263694,0.158395556474747
178,0.136487763767408,0.198713563241531,0.158562355610006
179,0.136658804732377,0.198877766263694,0.153558381552211
180,0.137514009557225,0.196578923953419,0.155726770310589
181,0.137514009557225,0.197892548130719,0.158228757339487
182,0.13546151797759,0.198877766263694,0.157895159068967
183,0.136487763767408,0.200848202529643,0.158895953880526
184,0.138198173417103,0.202161826706943,0.163899927938322
185,0.136316722802438,0.200519796485318,0.155559971175329
186,0.137514009557225,0.199698781374506,0.155059573769549
187,0.137342968592255,0.200519796485318,0.161064342638904
188,0.138027132452133,0.199206172308019,0.161898338315204
189,0.137685050522194,0.200027187418831,0.156227167716368
190,0.137000886662316,0.200519796485318,0.161898338315204
191,0.138198173417103,0.201505014618293,0.161564740044684
192,0.136487763767408,0.201505014618293,0.164733923614621
193,0.136145681837469,0.201176608573968,0.164066727073582
194,0.138369214382072,0.201012405551806,0.165401120155661
195,0.139566501136859,0.202161826706943,0.1660683166967
196,0.137171927627286,0.200355593463156,0.164066727073582
197,0.13922441920692,0.200519796485318,0.169070701131378
198,0.137685050522194,0.199698781374506,0.16673551323774
199,0.136658804732377,0.201505014618293,0.163399530532542
200,0.137342968592255,0.202982841817755,0.167069111508259
201,0.134948395082682,0.201669217640456,0.168737102860858
202,0.138198173417103,0.20331124786208,0.163899927938322
203,0.138882337276981,0.201997623684781,0.168570303725598
204,0.13905337824195,0.203475450884243,0.163232731397283
205,0.138369214382072,0.201012405551806,0.162398735720983
206,0.136487763767408,0.20331124786208,0.16656871410248
207,0.137342968592255,0.203803856928568,0.171239089889756
208,0.138711296312011,0.20265443577343,0.171906286430795
209,0.138027132452133,0.204132262972893,0.172907081242355
210,0.138027132452133,0.202490232751268,0.171405889025016
211,0.138369214382072,0.201997623684781,0.167569508914039
212,0.140763787891646,0.202818638795593,0.171572688160276
213,0.138198173417103,0.203475450884243,0.169737897672417
214,0.138540255347042,0.202982841817755,0.169904696807677
215,0.138369214382072,0.202326029729105,0.174741871730213
216,0.13939546017189,0.202161826706943,0.170905491619236
217,0.137685050522194,0.202326029729105,0.171906286430795
218,0.136145681837469,0.204132262972893,0.172073085566055
219,0.138882337276981,0.202982841817755,0.172073085566055
220,0.13580359990753,0.20331124786208,0.167736308049299
221,0.137856091487164,0.202982841817755,0.171739487295536
222,0.139737542101829,0.203639653906405,0.180246243193789
223,0.137685050522194,0.204296465995055,0.172406683836575
224,0.140421705961707,0.204460669017218,0.171572688160276
225,0.140250664996737,0.203147044839918,0.169404299401897
226,0.139566501136859,0.205117481105867,0.175742666541772
227,0.138027132452133,0.202161826706943,0.170571893348717
228,0.140079624031768,0.20396805995073,0.17891185011171
229,0.137171927627286,0.207252120393979,0.173907876053914
230,0.13905337824195,0.202818638795593,0.175075470000733
231,0.138711296312011,0.204789075061542,0.181247038005348
232,0.140250664996737,0.206759511327492,0.17824465357067
233,0.139737542101829,0.204132262972893,0.179245448382229
234,0.137342968592255,0.205117481105867,0.177744256164891
235,0.138711296312011,0.204953278083705,0.175575867406512
236,0.138198173417103,0.203147044839918,0.174241474324433
237,0.140250664996737,0.204132262972893,0.176910260488591
238,0.139908583066798,0.20331124786208,0.17824465357067
239,0.138711296312011,0.20593849621668,0.172239884701315
240,0.139908583066798,0.204789075061542,0.177577457029631
241,0.140250664996737,0.205117481105867,0.181080238870088
242,0.140592746926676,0.204789075061542,0.183415426763726
243,0.139908583066798,0.205445887150192,0.181914234546387
244,0.13939546017189,0.203803856928568,0.175575867406512
245,0.138027132452133,0.20396805995073,0.17891185011171
246,0.13939546017189,0.204460669017218,0.182081033681647
247,0.141790033681463,0.206431105283167,0.17874505097645
248,0.138540255347042,0.205610090172355,0.173073880377614
249,0.13922441920692,0.205774293194517,0.182748230222686
250,0.138882337276981,0.204789075061542,0.181413837140608
251,0.13939546017189,0.204953278083705,0.179412247517489
252,0.140079624031768,0.204789075061542,0.181580636275867
253,0.13939546017189,0.204789075061542,0.183415426763726
254,0.141105869821585,0.204953278083705,0.183081828493206
255,0.138369214382072,0.205445887150192,0.179579046652749
256,0.138540255347042,0.204460669017218,0.180579841464308
257,0.138882337276981,0.205774293194517,0.17841145270593
258,0.13922441920692,0.204789075061542,0.180913439734828
259,0.140250664996737,0.205445887150192,0.187085007739443
260,0.138882337276981,0.20659530830533,0.17874505097645
261,0.140250664996737,0.202161826706943,0.187752204280482
262,0.138198173417103,0.20331124786208,0.175242269135993
263,0.138027132452133,0.205445887150192,0.183749025034246
264,0.139737542101829,0.207580526438304,0.181914234546387
265,0.138540255347042,0.204953278083705,0.177077059623851
266,0.139566501136859,0.206102699238842,0.184249422440025
267,0.13905337824195,0.206923714349655,0.176910260488591
268,0.13939546017189,0.20593849621668,0.179245448382229
269,0.136829845697347,0.209550962704254,0.181580636275867
270,0.13939546017189,0.20528168412803,0.188919798227301
271,0.138711296312011,0.205117481105867,0.180413042329048
272,0.139908583066798,0.205774293194517,0.184249422440025
273,0.138027132452133,0.207908932482629,0.182581431087427
274,0.140079624031768,0.205610090172355,0.179579046652749
275,0.13939546017189,0.205117481105867,0.185083418116325
276,0.137685050522194,0.205117481105867,0.179912644923269
277,0.138711296312011,0.208565744571279,0.185250217251584
278,0.139908583066798,0.206759511327492,0.185083418116325
279,0.138369214382072,0.207908932482629,0.184082623304765
280,0.139737542101829,0.206266902261005,0.187585405145222
281,0.13922441920692,0.208565744571279,0.177744256164891
282,0.138882337276981,0.207087917371817,0.183915824169506
283,0.138882337276981,0.205445887150192,0.184583020710545
284,0.137514009557225,0.207087917371817,0.182748230222686
285,0.13905337824195,0.207087917371817,0.188752999092041
286,0.139737542101829,0.206759511327492,0.187085007739443
287,0.138882337276981,0.20659530830533,0.183415426763726
288,0.13939546017189,0.208237338526954,0.183915824169506
289,0.140250664996737,0.205445887150192,0.186751409468923
290,0.138198173417103,0.207908932482629,0.181080238870088
291,0.139908583066798,0.207908932482629,0.186584610333663
